episode, 	score, 	total_loss, 	actor_loss, 	critic_loss, 	entropy
12728, 	0.200000, 	0.137260, 	0.065610, 	0.000718, 	1.357773
12729, 	0.200000, 	0.200254, 	-0.071691, 	0.002721, 	1.360039
12730, 	0.700000, 	0.600030, 	-0.094863, 	0.006950, 	1.357491
12731, 	0.100000, 	0.584985, 	-0.110984, 	0.006961, 	1.358911
12732, 	0.190000, 	0.617879, 	-0.062678, 	0.006807, 	1.359922
12733, 	0.500000, 	0.509628, 	-0.076248, 	0.005860, 	1.360898
12734, 	0.200000, 	0.449736, 	-0.100244, 	0.005501, 	1.362673
12735, 	0.100000, 	0.016062, 	-0.002624, 	0.000188, 	1.362636
12736, 	0.600000, 	0.174196, 	-0.031192, 	0.002055, 	1.363425
12737, 	0.600000, 	0.314439, 	0.031322, 	0.002833, 	1.363483
12738, 	0.100000, 	0.058985, 	0.015417, 	0.000437, 	1.363800
12739, 	0.300000, 	0.607002, 	-0.087305, 	0.006944, 	1.363565
12740, 	0.290000, 	0.415150, 	-0.117043, 	0.005323, 	1.363746
12741, 	0.100000, 	0.533561, 	-0.043811, 	0.005775, 	1.361921
12742, 	0.100000, 	0.196813, 	-0.041441, 	0.002384, 	1.362259
12743, 	0.200000, 	0.549328, 	-0.121709, 	0.006712, 	1.360566
12744, 	0.100000, 	0.541389, 	-0.104349, 	0.006459, 	1.359959
12745, 	0.100000, 	0.000932, 	-0.039201, 	0.000403, 	1.359709
12746, 	0.400000, 	0.136911, 	-0.041380, 	0.001784, 	1.358912
12747, 	0.100000, 	0.321130, 	-0.108931, 	0.004302, 	1.359687
12748, 	0.800000, 	0.946011, 	-0.116689, 	0.010628, 	1.355397
12749, 	0.100000, 	0.432627, 	-0.096681, 	0.005294, 	1.356771
12750, 	0.100000, 	0.317892, 	-0.155722, 	0.004738, 	1.359263
12751, 	0.100000, 	0.313100, 	-0.070715, 	0.003840, 	1.360646
12752, 	0.400000, 	0.419727, 	-0.147757, 	0.005676, 	1.359413
12753, 	0.090000, 	0.352055, 	-0.071462, 	0.004237, 	1.358597
12754, 	0.100000, 	0.357977, 	-0.040163, 	0.003983, 	1.359814
12755, 	0.100000, 	0.728970, 	-0.074813, 	0.008039, 	1.362657
12756, 	0.100000, 	0.091810, 	-0.022100, 	0.001140, 	1.364905
12757, 	0.000000, 	0.410700, 	-0.116237, 	0.005271, 	1.366028
12758, 	0.000000, 	0.268980, 	-0.074629, 	0.003437, 	1.366630
12759, 	0.200000, 	0.288120, 	-0.021246, 	0.003095, 	1.369545
12760, 	0.100000, 	0.265504, 	-0.117821, 	0.003835, 	1.370877
12761, 	0.090000, 	0.068767, 	-0.146832, 	0.002157, 	1.370516
12762, 	0.200000, 	0.202440, 	-0.054414, 	0.002570, 	1.366876
12763, 	0.200000, 	0.188910, 	-0.043716, 	0.002328, 	1.366417
12764, 	0.300000, 	0.413268, 	-0.064283, 	0.004777, 	1.368730
12765, 	0.200000, 	0.185852, 	-0.100022, 	0.002860, 	1.367962
12766, 	0.090000, 	0.204773, 	-0.053135, 	0.002580, 	1.368294
12767, 	0.200000, 	0.398981, 	-0.043742, 	0.004429, 	1.369095
12768, 	0.090000, 	0.367559, 	-0.105146, 	0.004728, 	1.369021
12769, 	0.090000, 	0.189076, 	-0.049024, 	0.002382, 	1.369477
12770, 	0.200000, 	0.131670, 	-0.053449, 	0.001853, 	1.369166
12771, 	0.200000, 	0.152230, 	-0.073910, 	0.002263, 	1.366520
12772, 	0.200000, 	0.250562, 	-0.004264, 	0.002550, 	1.365599
12773, 	0.100000, 	0.151146, 	-0.034123, 	0.001854, 	1.367718
12774, 	0.100000, 	0.378726, 	-0.082453, 	0.004613, 	1.368965
12775, 	0.100000, 	0.110240, 	-0.035944, 	0.001463, 	1.369908
12776, 	0.100000, 	0.214826, 	-0.043858, 	0.002588, 	1.371791
12777, 	0.100000, 	0.091133, 	-0.051654, 	0.001429, 	1.374075
12778, 	0.300000, 	0.045518, 	-0.148649, 	0.001943, 	1.373573
12779, 	0.090000, 	0.159198, 	-0.038156, 	0.001975, 	1.370175
12780, 	0.100000, 	0.209006, 	-0.072547, 	0.002817, 	1.369360
12781, 	0.000000, 	0.076179, 	-0.015236, 	0.000916, 	1.369412
12782, 	0.100000, 	0.387183, 	-0.036219, 	0.004235, 	1.369907
12783, 	0.200000, 	0.177633, 	0.014619, 	0.001632, 	1.369256
12784, 	0.100000, 	0.345682, 	0.035888, 	0.003099, 	1.368598
12785, 	0.200000, 	0.082071, 	-0.008889, 	0.000911, 	1.368444
12786, 	0.300000, 	0.388115, 	-0.058763, 	0.004470, 	1.368092
12787, 	0.190000, 	0.110355, 	-0.026033, 	0.001365, 	1.368556
12788, 	0.100000, 	0.103042, 	-0.017880, 	0.001211, 	1.369194
12789, 	0.100000, 	0.190592, 	-0.037323, 	0.002281, 	1.369722
12790, 	0.000000, 	0.022517, 	-0.028729, 	0.000514, 	1.369684
12791, 	0.200000, 	-0.002373, 	-0.007006, 	0.000048, 	1.370017
12792, 	0.100000, 	0.034375, 	0.003755, 	0.000308, 	1.370291
12793, 	0.100000, 	0.251379, 	-0.061514, 	0.003130, 	1.368754
12794, 	0.200000, 	0.034390, 	-0.015551, 	0.000501, 	1.365144
12795, 	0.090000, 	0.060524, 	0.004329, 	0.000563, 	1.364645
12796, 	0.200000, 	0.353739, 	-0.038660, 	0.003925, 	1.364630
12797, 	0.100000, 	0.095904, 	-0.021378, 	0.001174, 	1.365222
12798, 	0.100000, 	0.017260, 	-0.007423, 	0.000248, 	1.367203
12799, 	0.100000, 	0.007181, 	0.003227, 	0.000041, 	1.368812
12800, 	0.200000, 	0.055538, 	-0.009286, 	0.000650, 	1.369878
12801, 	0.000000, 	0.024641, 	-0.012657, 	0.000374, 	1.369635
12802, 	1.200000, 	0.223253, 	-0.137976, 	0.003614, 	1.356779
12803, 	0.090000, 	0.454861, 	-0.069754, 	0.005248, 	1.356893
12804, 	2.300000, 	0.637202, 	-0.092937, 	0.007303, 	1.340783
12805, 	0.090000, 	0.488732, 	-0.115949, 	0.006048, 	1.341837
12806, 	0.400000, 	0.640368, 	-0.094386, 	0.007349, 	1.342010
12807, 	0.100000, 	0.341323, 	-0.091505, 	0.004330, 	1.342826
12808, 	0.090000, 	0.258355, 	-0.080753, 	0.003392, 	1.344029
12809, 	0.190000, 	0.257282, 	-0.085387, 	0.003428, 	1.344904
12810, 	0.100000, 	0.409981, 	-0.076634, 	0.004867, 	1.344923
12811, 	0.100000, 	0.174052, 	-0.044788, 	0.002190, 	1.345950
12812, 	0.300000, 	0.099611, 	-0.114021, 	0.002138, 	1.345134
12813, 	0.100000, 	0.263296, 	-0.051558, 	0.003150, 	1.344135
12814, 	0.100000, 	0.104213, 	-0.028511, 	0.001329, 	1.344797
12815, 	0.090000, 	0.214478, 	-0.025900, 	0.002405, 	1.346140
12816, 	0.100000, 	0.081209, 	-0.026514, 	0.001079, 	1.347520
12817, 	0.200000, 	0.473397, 	-0.093408, 	0.005669, 	1.344284
12818, 	0.100000, 	0.083980, 	-0.023444, 	0.001076, 	1.343194
12819, 	0.390000, 	0.197147, 	-0.054572, 	0.002519, 	1.340694
12820, 	0.100000, 	0.123816, 	-0.054490, 	0.001784, 	1.340854
12821, 	0.700000, 	0.107508, 	-0.030139, 	0.001378, 	1.340605
12822, 	0.100000, 	0.067133, 	-0.017554, 	0.000848, 	1.341324
12823, 	0.090000, 	0.142595, 	-0.020809, 	0.001635, 	1.342787
12824, 	0.000000, 	0.162662, 	-0.046715, 	0.002095, 	1.343764
12825, 	0.090000, 	0.047520, 	-0.005166, 	0.000528, 	1.345966
12826, 	0.100000, 	0.013282, 	0.006762, 	0.000067, 	1.348475
12827, 	0.100000, 	0.255131, 	-0.030091, 	0.002854, 	1.351316
12828, 	0.200000, 	0.037002, 	0.012970, 	0.000242, 	1.353940
12829, 	0.100000, 	0.665099, 	0.089169, 	0.005761, 	1.354369
12830, 	0.100000, 	0.036246, 	0.009397, 	0.000270, 	1.354062
12831, 	0.090000, 	0.025586, 	0.006306, 	0.000194, 	1.354516
12832, 	0.100000, 	-0.018908, 	-0.047951, 	0.000292, 	1.354643
12833, 	0.500000, 	0.480545, 	0.015799, 	0.004649, 	1.346134
12834, 	0.100000, 	0.180299, 	-0.048051, 	0.002285, 	1.346008
12835, 	0.100000, 	0.150360, 	-0.133718, 	0.002842, 	1.347024
12836, 	0.300000, 	0.088633, 	-0.017988, 	0.001068, 	1.345766
12837, 	0.000000, 	0.179966, 	-0.043238, 	0.002233, 	1.346124
12838, 	0.100000, 	0.203139, 	-0.027584, 	0.002309, 	1.347947
12839, 	0.100000, 	0.053876, 	-0.041223, 	0.000952, 	1.349900
12840, 	0.100000, 	0.101800, 	0.005941, 	0.000960, 	1.351435
12841, 	0.090000, 	0.159230, 	0.007590, 	0.001518, 	1.352286
12842, 	1.400000, 	0.474931, 	-0.049819, 	0.005249, 	1.338465
12843, 	0.000000, 	0.103619, 	-0.016193, 	0.001199, 	1.339121
12844, 	0.100000, 	0.347513, 	-0.089494, 	0.004371, 	1.340497
12845, 	0.000000, 	0.415785, 	-0.048096, 	0.004640, 	1.341254
12846, 	0.100000, 	0.729756, 	-0.113911, 	0.008438, 	1.343198
12847, 	0.100000, 	0.316575, 	-0.048091, 	0.003648, 	1.344146
12848, 	0.290000, 	0.353305, 	-0.098518, 	0.004520, 	1.346573
12849, 	0.200000, 	0.386537, 	-0.110601, 	0.004973, 	1.345970
12850, 	0.200000, 	0.251682, 	-0.038929, 	0.002907, 	1.345932
12851, 	0.400000, 	0.236481, 	-0.104102, 	0.003407, 	1.342657
12852, 	0.100000, 	0.045212, 	-0.004530, 	0.000499, 	1.342633
12853, 	0.100000, 	0.175737, 	-0.027122, 	0.002030, 	1.343316
12854, 	0.100000, 	0.163553, 	-0.051482, 	0.002152, 	1.343971
12855, 	0.400000, 	0.186088, 	-0.042454, 	0.002287, 	1.342173
12856, 	0.100000, 	0.259196, 	0.033380, 	0.002259, 	1.341756
12857, 	0.100000, 	0.383681, 	-0.039036, 	0.004229, 	1.342815
12858, 	0.100000, 	0.123519, 	-0.080917, 	0.002046, 	1.344855
12859, 	0.000000, 	0.156501, 	-0.045098, 	0.002017, 	1.344891
12860, 	0.000000, 	0.119924, 	-0.004660, 	0.001247, 	1.345851
12861, 	0.090000, 	0.125400, 	-0.079817, 	0.002054, 	1.347791
12862, 	0.100000, 	0.444741, 	0.072292, 	0.003726, 	1.348576
12863, 	0.090000, 	0.034772, 	-0.044417, 	0.000793, 	1.348326
12864, 	0.100000, 	0.070797, 	-0.051852, 	0.001228, 	1.348141
12865, 	0.100000, 	0.036624, 	-0.014792, 	0.000516, 	1.348516
12866, 	0.200000, 	0.148738, 	0.093920, 	0.000550, 	1.351174
12867, 	0.100000, 	0.104868, 	0.036213, 	0.000688, 	1.353908
12868, 	0.090000, 	0.107444, 	-0.005361, 	0.001129, 	1.354764
12869, 	0.100000, 	0.031627, 	0.010663, 	0.000211, 	1.355717
12870, 	0.100000, 	0.047210, 	0.020231, 	0.000271, 	1.356997
12871, 	0.100000, 	0.181284, 	0.055212, 	0.001262, 	1.358186
12872, 	0.300000, 	0.013391, 	-0.006871, 	0.000204, 	1.353072
12873, 	0.500000, 	0.157014, 	-0.040954, 	0.001981, 	1.351024
12874, 	0.090000, 	0.104848, 	-0.034013, 	0.001390, 	1.351370
12875, 	0.290000, 	0.078050, 	-0.018834, 	0.000970, 	1.352350
12876, 	0.100000, 	0.186016, 	-0.045318, 	0.002315, 	1.353531
12877, 	0.300000, 	0.295772, 	0.000249, 	0.002957, 	1.353337
12878, 	0.100000, 	0.037479, 	-0.026608, 	0.000642, 	1.353668
12879, 	0.190000, 	0.216546, 	-0.043387, 	0.002601, 	1.353815
12880, 	0.100000, 	0.108191, 	-0.065268, 	0.001736, 	1.354475
12881, 	0.690000, 	0.598688, 	-0.063143, 	0.006620, 	1.344686
12882, 	0.100000, 	0.341586, 	-0.174526, 	0.005162, 	1.346315
